109.14610380629293,-265.750518459112,228.35618193314374,0.428663,-1.094714,2.385197,1622642213.394597
109.14610380629293,-265.750518459112,228.35618193314374,0.498663,-1.074714,2.355198,1622642213.4581912
109.13649404953549,-265.72428305862786,228.3464274824787,0.478663,-1.134714,2.345198,1622642213.5141819
109.13649404953549,-265.72428305862786,228.3464274824787,0.488663,-1.164714,2.205198,1622642213.57819
109.12739047420631,-265.75279704019863,228.3488079273984,0.498663,-1.264714,2.635197,1622642213.634367
109.14503363163507,-265.7369014962879,228.35447123853316,0.628663,-1.194714,2.565197,1622642213.682129
109.14503363163507,-265.7369014962879,228.35447123853316,0.538663,-1.134714,2.405197,1622642213.7304928
109.12469105243045,-265.74082990150737,228.36389206216688,0.538663,-1.004714,2.195198,1622642213.778355
109.12469105243045,-265.74082990150737,228.36389206216688,0.438663,-1.074714,2.265198,1622642213.8265102
109.12469105243045,-265.74082990150737,228.36389206216688,0.528663,-1.144714,2.445198,1622642213.8743732
109.13653848055827,-265.7408243684353,228.3650646385649,0.528663,-1.234714,2.505198,1622642213.930443
109.13653848055827,-265.7408243684353,228.3650646385649,0.438663,-1.204714,2.595198,1622642213.986453
109.14874748137817,-265.74022903115264,228.3540329734677,0.628663,-1.184714,2.415197,1622642214.0503712
109.13112832547176,-265.74787134432074,228.35971320988295,0.458663,-1.164714,2.535198,1622642214.1060832
109.13112832547176,-265.74787134432074,228.35971320988295,0.538663,-1.154714,2.395197,1622642214.170109
109.14652505083107,-265.7425211675118,228.36432545716985,0.498663,-1.174714,2.635197,1622642214.2263439
109.14652505083107,-265.7425211675118,228.36432545716985,0.648663,-1.164714,2.405197,1622642214.290085
109.1284563591694,-265.74845456922753,228.3521369783378,0.498663,-1.154714,2.595198,1622642214.3463302
109.14926243545375,-265.7329619609606,228.36385831600063,0.468663,-1.174714,2.595198,1622642214.410475
109.14926243545375,-265.7329619609606,228.36385831600063,0.458663,-1.094714,2.705198,1622642214.466437
109.14928389650713,-265.7405776011,228.3508803823525,0.488663,-1.244714,2.595198,1622642214.530411
109.14928389650713,-265.7405776011,228.3508803823525,0.598663,-1.214714,2.585197,1622642214.5862558
109.13649036888008,-265.72662407705434,228.33571474580714,0.558663,-1.064714,2.305197,1622642214.65018
109.12792390415004,-265.74836588439274,228.38124078144503,0.498663,-1.114714,2.335197,1622642214.7063549
109.12792390415004,-265.74836588439274,228.38124078144503,0.508663,-1.194714,2.335197,1622642214.770151
109.14115943604507,-265.73097227198554,228.3315375433175,0.528663,-1.184714,2.575197,1622642214.826348
109.14115943604507,-265.73097227198554,228.3315375433175,0.488663,-1.264714,2.385197,1622642214.890261
109.14327164125487,-265.73309244077376,228.34277710519223,0.498663,-1.164714,2.405197,1622642214.946493
109.13376865376063,-265.74248731723435,228.361912780633,0.548663,-1.184714,2.535198,1622642215.010326
109.13376865376063,-265.74248731723435,228.361912780633,0.488663,-1.104714,2.165197,1622642215.066176
109.14818849621395,-265.72399928168835,228.3356817901831,0.498663,-1.174714,2.355198,1622642215.130393
109.14818849621395,-265.72399928168835,228.3356817901831,0.528663,-1.074714,2.365198,1622642215.186395
109.14239072349619,-265.7454763365822,228.35523926463856,0.568663,-1.074714,2.275198,1622642215.250304
109.14451197015816,-265.7295328506741,228.34879064452835,0.478663,-1.264714,3.015198,1622642215.306571
109.14451197015816,-265.7295328506741,228.34879064452835,0.488663,-1.234714,2.205198,1622642215.3702168
109.1310875801237,-265.7388957021912,228.35167072489602,0.488663,-1.124714,2.425198,1622642215.426334
109.1310875801237,-265.7388957021912,228.35167072489602,0.448663,-1.184714,2.495197,1622642215.490096
109.1406227519094,-265.73497968985544,228.35167072489602,0.508663,-1.264714,2.365198,1622642215.546477
109.14606403406307,-265.73262811153086,228.3623502496202,0.498663,-1.254714,2.445198,1622642215.610427
109.14606403406307,-265.73262811153086,228.3623502496202,0.408663,-1.164714,2.445198,1622642215.666473
109.13480249532671,-265.7405754933452,228.3497244899967,0.578663,-1.094714,2.125198,1622642215.7220218
109.13480249532671,-265.7405754933452,228.3497244899967,0.648663,-1.254714,2.105198,1622642215.7781591
109.14235864524953,-265.7375801097159,228.3516204852552,0.538663,-1.154714,2.595198,1622642215.8421812
109.12846392119494,-265.7462280586002,228.35822184908017,0.508663,-1.194714,2.705198,1622642215.898481
109.12846392119494,-265.7462280586002,228.35822184908017,0.478663,-1.214714,2.435198,1622642215.962083
109.13919599274715,-265.737840506655,228.32830172394029,0.688663,-1.134714,2.295197,1622642216.018486
109.13919599274715,-265.737840506655,228.32830172394029,0.548663,-1.164714,2.375198,1622642216.082228
109.12204302623933,-265.74348649339726,228.35576085366142,0.458663,-1.144714,2.695198,1622642216.138535
109.13109591444073,-265.7398699224008,228.35604598728372,0.448663,-1.144714,2.305197,1622642216.202621
109.13109591444073,-265.7398699224008,228.35604598728372,0.518663,-1.094714,2.655197,1622642216.2584362
109.13691799309213,-265.73322441297,228.33935042626547,0.538663,-1.304714,2.635197,1622642216.322243
109.13691799309213,-265.73322441297,228.33935042626547,0.428663,-1.264714,2.265198,1622642216.378421
109.13111222369547,-265.7465866415277,228.3338888459088,0.608663,-1.264714,2.555197,1622642216.4424021
109.133759047895,-265.7332533393796,228.3593512454061,0.538663,-1.304714,2.725197,1622642216.498056
109.133759047895,-265.7332533393796,228.3593512454061,0.498663,-1.234714,2.215197,1622642216.562041
109.13922653555032,-265.74938972561046,228.36579970879777,0.538663,-1.214714,2.475197,1622642216.618261
109.13922653555032,-265.74938972561046,228.36579970879777,0.558663,-1.124714,2.435198,1622642216.682403
109.14289025543957,-265.73461299176563,228.3548059814856,0.638663,-1.174714,2.035198,1622642216.73839
109.14289025543957,-265.73461299176563,228.3548059814856,0.538663,-1.254714,2.715197,1622642216.8023412
109.13107339259155,-265.7312999039255,228.35529432129152,0.558663,-1.164714,2.345198,1622642216.85845
109.13485454171699,-265.754785516083,228.37421101348886,0.398663,-1.084714,2.205198,1622642216.9223318
109.13485454171699,-265.754785516083,228.37421101348886,0.478663,-1.094714,2.555197,1622642216.9782348
109.1365588042132,-265.7452393924437,228.35379604770503,0.468663,-1.164714,2.135197,1622642217.042176
109.13696904982457,-265.7491877002829,228.36558009856782,0.478663,-1.094714,2.365198,1622642217.0984268
109.13696904982457,-265.7491877002829,228.36558009856782,0.438663,-1.154714,2.435198,1622642217.1543858
109.13161362689233,-265.7445215621713,228.350930718479,0.468663,-1.204714,2.485197,1622642217.202324
109.13161362689233,-265.7445215621713,228.350930718479,0.448663,-1.174714,2.565197,1622642217.2583811
109.13428731426335,-265.74288845015207,228.33986494716385,0.528663,-1.144714,2.265198,1622642217.3223512
109.13428731426335,-265.74288845015207,228.33986494716385,0.528663,-1.084714,2.315197,1622642217.3783748
109.1401073021898,-265.7344031728269,228.33810004391057,0.368663,-1.154714,2.385197,1622642217.434434
109.1401073021898,-265.7344031728269,228.33810004391057,0.448663,-1.064714,2.345198,1622642217.49029
109.136517471891,-265.7335555925082,228.33028104314067,0.538663,-1.164714,2.345198,1622642217.5538619
109.1278874846956,-265.73750179265556,228.33619801453688,0.488663,-1.094714,2.315197,1622642217.61042
109.1278874846956,-265.73750179265556,228.33619801453688,0.408663,-1.144714,2.385197,1622642217.674408
109.13653766726203,-265.7404678583594,228.334201443441,0.428663,-1.084714,2.155197,1622642217.730399
109.13653766726203,-265.7404678583594,228.334201443441,0.458663,-1.104714,2.235197,1622642217.7943418
109.14555040295318,-265.7285850318889,228.34565462624735,0.538663,-1.124714,2.545197,1622642217.850431
109.14501928622579,-265.736610712838,228.34255177442319,0.518663,-1.204714,2.435198,1622642217.9143648
109.14501928622579,-265.736610712838,228.34255177442319,0.528663,-1.184714,2.535198,1622642217.969939
109.14435591036977,-265.74191373658067,228.3568140394492,0.588663,-1.104714,2.145197,1622642218.034045
109.14435591036977,-265.74191373658067,228.3568140394492,0.448663,-1.084714,2.375198,1622642218.089992
109.13106250502508,-265.73101884127584,228.3386981054853,0.548663,-1.164714,2.435198,1622642218.154196
109.13692786757798,-265.73760942322133,228.3423000440916,0.448663,-1.194714,2.425198,1622642218.2104168
109.13692786757798,-265.73760942322133,228.3423000440916,0.408663,-1.194714,2.735197,1622642218.273957
109.13528306906979,-265.7290613319517,228.34748154111136,0.488663,-1.254714,2.425198,1622642218.330464
109.13528306906979,-265.7290613319517,228.34748154111136,0.478663,-1.094714,2.205198,1622642218.394277
109.1401482692385,-265.74345829937965,228.37684868631374,0.638663,-1.254714,2.375198,1622642218.4502559
109.13377473365881,-265.74675748849774,228.36930412821837,0.438663,-1.144714,2.425198,1622642218.514178
109.13377473365881,-265.74675748849774,228.36930412821837,0.498663,-1.224714,2.405197,1622642218.570246
109.13160749632121,-265.7402511358017,228.3435394213977,0.468663,-1.094714,2.405197,1622642218.634528
109.13160749632121,-265.7402511358017,228.3435394213977,0.498663,-1.154714,2.305197,1622642218.6902661
109.13164072164814,-265.751104211517,228.3932598264342,0.628663,-1.224714,2.345198,1622642218.754344
109.142370445506,-265.7385641614744,228.35131868656063,0.508663,-1.134714,2.365198,1622642218.8104372
109.142370445506,-265.7385641614744,228.35131868656063,0.458663,-1.064714,2.335197,1622642218.874329
109.14017343227964,-265.7511895860037,228.35924175778624,0.468663,-1.064714,2.405197,1622642218.930204
109.14017343227964,-265.7511895860037,228.35924175778624,0.488663,-1.194714,2.625198,1622642218.994058
109.14753403823028,-265.7333959757847,228.32190375185206,0.448663,-1.124714,2.375198,1622642219.0502012
109.14013701377695,-265.7405755264853,228.3450142799602,0.528663,-1.174714,2.555197,1622642219.114294
109.14013701377695,-265.7405755264853,228.3450142799602,0.468663,-1.124714,2.535198,1622642219.170351
109.14875371442731,-265.7444993462632,228.3614242702161,0.588663,-1.184714,2.545197,1622642219.23441
109.14875371442731,-265.7444993462632,228.3614242702161,0.468663,-1.104714,2.385197,1622642219.28217
109.14874018013917,-265.73760673091346,228.34814965269206,0.578663,-1.314714,2.445198,1622642219.330335
109.14874018013917,-265.73760673091346,228.34814965269206,0.508663,-1.304714,2.435198,1622642219.386302
109.13918471884473,-265.7346108304077,228.34422913736736,0.478663,-1.194714,2.385197,1622642219.442303
109.13918471884473,-265.7346108304077,228.34422913736736,0.588663,-1.244714,2.345198,1622642219.506198
109.14007974776294,-265.72245146679853,228.34381317872308,0.618663,-1.084714,2.275198,1622642219.562353
109.1365598034426,-265.7460884192607,228.36747737782088,0.428663,-1.164714,2.665197,1622642219.6262321
109.1365598034426,-265.7460884192607,228.36747737782088,0.538663,-1.174714,2.525198,1622642219.682136
109.13744039654296,-265.7310360012649,228.33990423982075,0.558663,-1.154714,2.475197,1622642219.746151
109.13744039654296,-265.7310360012649,228.33990423982075,0.578663,-1.134714,2.355198,1622642219.8018692
109.14504321664559,-265.74118157773927,228.3571855764706,0.538663,-1.294713,2.475197,1622642219.866218
109.13744228140801,-265.72763513236276,228.33665264689515,0.628663,-1.174714,2.475197,1622642219.922177
109.13744228140801,-265.72763513236276,228.33665264689515,0.558663,-1.174714,2.485197,1622642219.986063
109.13971560581771,-265.7412010359662,228.35254147158702,0.638663,-1.274714,2.405197,1622642220.0424309
109.13971560581771,-265.7412010359662,228.35254147158702,0.508663,-1.194714,2.105198,1622642220.106285
109.13479947700232,-265.73620983285787,228.33742080062987,0.618663,-1.164714,2.235197,1622642220.162525
109.14382913913992,-265.733685097774,228.34231660262256,0.498663,-1.074714,2.185198,1622642220.226294
109.14382913913992,-265.733685097774,228.34231660262256,0.368663,-1.194714,2.535198,1622642220.28229
109.13695711800716,-265.7432496297283,228.36603485037455,0.478663,-1.254714,2.525198,1622642220.346323
109.13695711800716,-265.7432496297283,228.36603485037455,0.498663,-1.094714,2.435198,1622642220.4023008
109.1514203538189,-265.74034892994985,228.34471064042626,0.478663,-1.084714,2.315197,1622642220.466115
109.13478467128199,-265.73296982205244,228.35802530068975,0.508663,-1.124714,2.715197,1622642220.522272
109.13478467128199,-265.73296982205244,228.35802530068975,0.498663,-1.214714,2.275198,1622642220.5862908
109.14288680121182,-265.73460310493147,228.3594830422637,0.508663,-1.104714,2.295197,1622642220.642393
109.14288680121182,-265.73460310493147,228.3594830422637,0.428663,-1.064714,2.535198,1622642220.7061179
109.15139038789475,-265.73902517349694,228.33759498239044,0.568663,-1.234714,2.515198,1622642220.762347
109.13262231021268,-265.73238170259066,228.34116027165243,0.498663,-1.214714,2.325197,1622642220.82631
109.13262231021268,-265.73238170259066,228.34116027165243,0.458663,-1.024714,2.365198,1622642220.882209
109.13531558626966,-265.7419114496433,228.35094734057535,0.498663,-1.254714,2.255198,1622642220.946125
109.13531558626966,-265.7419114496433,228.35094734057535,0.528663,-1.154714,2.245197,1622642221.002305
109.1429068007671,-265.7389127119765,228.348166146476,0.528663,-0.974714,2.365198,1622642221.066441
109.14061174627574,-265.7273937792156,228.35061726044748,0.558663,-1.044713,2.425198,1622642221.122287
109.14061174627574,-265.7273937792156,228.35061726044748,0.538663,-1.154714,2.425198,1622642221.1701992
109.14964397828419,-265.7270195856909,228.33497529161508,0.588663,-1.144714,2.405197,1622642221.218188
109.14964397828419,-265.7270195856909,228.33497529161508,0.568663,-1.214714,2.235197,1622642221.274296
